2023-01-24 21:17:27,014 INFO    StreamThr :9702 [internal.py:wandb_internal():87] W&B internal server running at pid: 9702, started at: 2023-01-24 21:17:27.013308
2023-01-24 21:17:33,621 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: stop_status
2023-01-24 21:17:33,726 INFO    Thread-13 :9702 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_211726-u24zb3f4/files/conda-environment.yaml
2023-01-24 21:17:33,726 INFO    Thread-13 :9702 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_211726-u24zb3f4/files/wandb-metadata.json
2023-01-24 21:17:33,726 INFO    Thread-13 :9702 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_211726-u24zb3f4/files/diff.patch
2023-01-24 21:17:33,838 DEBUG   SenderThread:9702 [sender.py:send():334] send: telemetry
2023-01-24 21:17:33,880 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:17:33,881 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:17:33,881 INFO    HandlerThread:9702 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:17:33,881 INFO    HandlerThread:9702 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:17:33,883 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:17:33,884 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:17:33,901 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:17:33,902 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:17:33,913 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:17:33,913 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined disk
2023-01-24 21:17:33,914 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined memory
2023-01-24 21:17:33,915 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined network
2023-01-24 21:17:33,915 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:17:33,915 INFO    HandlerThread:9702 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:17:33,916 INFO    HandlerThread:9702 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:17:33,921 INFO    SystemMonitor:9702 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:17:33,922 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started cpu
2023-01-24 21:17:33,926 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started disk
2023-01-24 21:17:33,926 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started memory
2023-01-24 21:17:33,929 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started network
2023-01-24 21:17:34,318 INFO    Thread-16 :9702 [upload_job.py:push():143] Uploaded file /tmp/tmp3ckyezj9wandb/fepwjbxj-wandb-metadata.json
2023-01-24 21:17:34,459 INFO    Thread-17 :9702 [upload_job.py:push():143] Uploaded file /tmp/tmp3ckyezj9wandb/zdtyr4gt-diff.patch
2023-01-24 21:17:35,226 INFO    Thread-19 :9702 [upload_job.py:push():98] Skipped uploading /home/bialekm/.local/share/wandb/artifacts/staging/tmp4vw9iz4p
2023-01-24 21:17:35,462 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:17:35,470 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:17:35,471 INFO    HandlerThread:9702 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:17:35,471 INFO    HandlerThread:9702 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:17:35,473 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:17:35,475 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:17:35,476 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:17:35,479 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:17:35,479 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined disk
2023-01-24 21:17:35,480 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined memory
2023-01-24 21:17:35,480 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined network
2023-01-24 21:17:35,514 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:17:35,514 INFO    HandlerThread:9702 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:17:35,514 INFO    HandlerThread:9702 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:17:35,515 INFO    SystemMonitor:9702 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:17:35,516 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started cpu
2023-01-24 21:17:35,518 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started disk
2023-01-24 21:17:35,520 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started memory
2023-01-24 21:17:35,524 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started network
2023-01-24 21:17:35,764 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:17:35,771 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:17:35,771 INFO    HandlerThread:9702 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:17:35,771 INFO    HandlerThread:9702 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:17:35,774 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:17:35,776 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:17:35,776 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:17:35,777 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:17:35,778 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined disk
2023-01-24 21:17:35,781 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined memory
2023-01-24 21:17:35,781 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined network
2023-01-24 21:17:35,798 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:17:35,798 INFO    HandlerThread:9702 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:17:35,799 INFO    HandlerThread:9702 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:17:35,799 INFO    SystemMonitor:9702 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:17:35,800 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started cpu
2023-01-24 21:17:35,801 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started disk
2023-01-24 21:17:35,802 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started memory
2023-01-24 21:17:35,811 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started network
2023-01-24 21:17:36,355 INFO    SenderThread:9702 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'digest': 'c2e5a47490e6ddfff6f01b248e5f1003', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDgxOTA2', 'versionIndex': 8}}, 'version': 'latest'}
2023-01-24 21:17:36,356 DEBUG   SenderThread:9702 [sender.py:send():334] send: stats
2023-01-24 21:17:36,356 DEBUG   SenderThread:9702 [sender.py:send():334] send: use_artifact
2023-01-24 21:17:36,358 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:17:36,821 INFO    SenderThread:9702 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'digest': 'c2e5a47490e6ddfff6f01b248e5f1003', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v9'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'versionIndex': 9}}, 'version': 'v9'}
2023-01-24 21:17:36,821 DEBUG   SenderThread:9702 [sender.py:send():334] send: stats
2023-01-24 21:17:36,822 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:17:37,299 INFO    SenderThread:9702 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'digest': 'c2e5a47490e6ddfff6f01b248e5f1003', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v9'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'versionIndex': 9}}, 'version': 'v9'}
2023-01-24 21:17:37,299 DEBUG   SenderThread:9702 [sender.py:send():334] send: stats
2023-01-24 21:17:38,301 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:17:43,304 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:17:48,305 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:17:48,637 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:17:53,309 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:17:53,672 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:17:58,320 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:17:58,708 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:17:58,740 INFO    Thread-13 :9702 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_211726-u24zb3f4/files/config.yaml
2023-01-24 21:18:03,584 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:03,750 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:08,585 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:08,779 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:13,586 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:13,788 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:18,588 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:18,810 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:23,589 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:23,835 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:28,590 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:28,848 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:33,592 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:33,899 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:34,775 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:18:34,776 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:18:34,780 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:18:34,780 INFO    HandlerThread:9702 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:18:34,780 INFO    HandlerThread:9702 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:18:34,781 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:18:34,782 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:18:34,783 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:18:34,783 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:18:34,784 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined disk
2023-01-24 21:18:34,784 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined memory
2023-01-24 21:18:34,784 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined network
2023-01-24 21:18:34,790 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:18:34,790 INFO    HandlerThread:9702 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:18:34,791 INFO    HandlerThread:9702 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:18:34,791 INFO    SystemMonitor:9702 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:18:34,792 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started cpu
2023-01-24 21:18:34,793 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started disk
2023-01-24 21:18:34,794 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started memory
2023-01-24 21:18:34,794 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started network
2023-01-24 21:18:35,137 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:18:35,139 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:18:35,139 INFO    HandlerThread:9702 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:18:35,139 INFO    HandlerThread:9702 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:18:35,140 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:18:35,141 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:18:35,142 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:18:35,142 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:18:35,142 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined disk
2023-01-24 21:18:35,143 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined memory
2023-01-24 21:18:35,143 INFO    HandlerThread:9702 [interfaces.py:finish():175] Joined network
2023-01-24 21:18:35,366 INFO    SenderThread:9702 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'digest': 'c2e5a47490e6ddfff6f01b248e5f1003', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v9'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'versionIndex': 9}}, 'version': 'v9'}
2023-01-24 21:18:35,367 DEBUG   SenderThread:9702 [sender.py:send():334] send: stats
2023-01-24 21:18:35,368 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:18:35,925 INFO    SenderThread:9702 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'digest': 'c2e5a47490e6ddfff6f01b248e5f1003', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v9'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDg1NjE0', 'versionIndex': 9}}, 'version': 'v9'}
2023-01-24 21:18:35,926 DEBUG   SenderThread:9702 [sender.py:send():334] send: stats
2023-01-24 21:18:38,906 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:38,930 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:40,237 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:18:40,255 INFO    HandlerThread:9702 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:18:40,255 INFO    HandlerThread:9702 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:18:40,255 INFO    SystemMonitor:9702 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:18:40,256 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started cpu
2023-01-24 21:18:40,257 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started disk
2023-01-24 21:18:40,258 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started memory
2023-01-24 21:18:40,260 INFO    SystemMonitor:9702 [interfaces.py:start():168] Started network
2023-01-24 21:18:43,919 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:43,931 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:48,932 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:48,940 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:53,933 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:53,949 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:18:58,934 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:18:58,970 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:19:03,940 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:19:03,981 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:19:08,943 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:19:08,995 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:19:13,945 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:19:13,998 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:19:15,895 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:19:15,896 DEBUG   SenderThread:9702 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:19:15,901 DEBUG   HandlerThread:9702 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:19:15,902 INFO    HandlerThread:9702 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:19:15,902 INFO    HandlerThread:9702 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:19:15,903 DEBUG   SystemMonitor:9702 [system_monitor.py:_start():130] Starting system metrics aggregation loop
